transaction_id,customer_id,amount,transaction_date,status
TXN0003062,CRM003187,109.8,2022-11-24,completed
TXN0002619,CRM006824,422.83,2022-01-03,completed
TXN0005284,GHOST00727,419.56,2024-02-23,pending
TXN0002224,CRM006396,74.77,2023-02-28,pending
TXN0009360,CRM008328,150.02,2023-02-12,failed
TXN0006623,CRM004856,88.4,2023-02-25,completed
TXN0004083,CRM002316,303.99,2022-10-01,completed
TXN0001479,CRM002654,114.66,2023-05-12,pending
TXN0010288,CRM002724,122.96,2023-03-23,refunded
TXN0002592,CRM006942,33.34,2022-08-28,completed
TXN0008257,CRM003421,205.05,2023-04-21,completed
TXN0010554,CRM008302,504.47,2023-09-02,pending
TXN0001461,CRM004673,866.23,2023-04-28,completed
TXN0000462,CRM003841,295.32,2023-10-24,pending
TXN0010374,CRM005283,3557.21,2022-02-28,refunded
TXN0006162,CRM003367,224.72,2023-12-02,completed
TXN0009831,CRM006955,214.69,2024-05-14,completed
TXN0003834,CRM003497,221.78,2022-04-02,completed
TXN0007561,CRM001913,325.23,2023-03-02,completed
TXN0008787,CRM009528,102.53,2023-09-20,completed
TXN0006453,CRM005542,496.19,2022-01-04,completed
TXN0010929,CRM002080,724.77,2022-06-02,completed
TXN0007502,CRM000717,110.23,2024-01-22,completed
TXN0006425,CRM003687,19.24,2024-02-21,completed
TXN0006092,CRM005524,94.98,2024-03-03,completed
TXN0002531,CRM010486,143.66,2022-09-15,pending
TXN0000024,CRM001763,408.18,2023-08-01,completed
TXN0002128,CRM010291,38.51,2022-11-13,failed
TXN0001709,GHOST00286,303.7,2024-05-28,completed
TXN0009135,CRM002343,376.8,2024-06-01,failed
TXN0008943,GHOST00454,83.65,2022-04-14,completed
TXN0001421,CRM003841,94.52,2023-10-03,completed
TXN0001783,CRM008860,559.9,2022-05-01,completed
TXN0003863,CRM008511,465.25,2024-03-31,completed
TXN0008887,CRM008375,521.99,2022-12-15,completed
TXN0004303,CRM006102,2549.64,2024-02-05,refunded
TXN0004199,CRM009066,75.23,2022-05-31,failed
TXN0008704,CRM002499,17.0,2024-06-24,pending
TXN0006766,CRM004922,531.97,2023-05-08,completed
TXN0004689,CRM001437,3123.88,2023-04-06,completed
TXN0003638,CRM007820,716.27,2024-02-09,completed
TXN0007201,CRM005776,,2023-12-11,completed
TXN0011702,CRM003358,1055.76,2022-12-05,completed
TXN0010066,CRM006584,603.44,2022-02-09,pending
TXN0009028,CRM002645,55.76,2022-04-16,completed
TXN0000667,CRM009120,309.12,2022-10-09,completed
TXN0006558,GHOST00526,29.82,2023-06-04,completed
TXN0007739,GHOST00264,157.76,2024-06-17,completed
TXN0011865,CRM003806,308.0,2023-10-31,completed
TXN0007367,CRM009193,2018.28,2024-04-10,completed
TXN0009771,CRM001670,844.67,2022-02-20,pending
TXN0007912,CRM002761,845.48,2024-04-08,completed
TXN0011509,CRM004046,616.59,2022-04-27,pending
TXN0005016,CRM004312,107.91,2022-03-04,failed
TXN0010505,CRM002616,231.53,2022-04-24,completed
TXN0005498,CRM003171,554.15,2024-01-19,refunded
TXN0007230,CRM010121,133.85,2022-12-22,completed
TXN0002226,CRM000148,2296.53,2022-01-04,completed
TXN0000707,CRM008821,887.39,2024-01-08,completed
TXN0002532,CRM000593,49.4,2023-11-27,pending
TXN0007328,CRM003571,72.5,2022-08-12,completed
TXN0006441,CRM005924,1163.48,2023-02-22,completed
TXN0005084,CRM002138,311.18,2023-05-25,completed
TXN0006112,CRM008860,10.06,2022-05-15,completed
TXN0004717,GHOST00896,47.57,2024-01-14,completed
TXN0005944,CRM002028,142.05,2023-10-19,completed
TXN0007782,CRM006675,860.21,2024-03-21,completed
TXN0010417,CRM006821,930.8,2022-01-29,failed
TXN0000537,CRM008205,136.59,2022-10-31,completed
TXN0008951,CRM003221,26099.0,2023-03-15,completed
TXN0010920,CRM006427,162.2,2023-08-07,refunded
TXN0004099,CRM000733,58.69,2022-08-20,pending
TXN0011697,CRM009275,19.54,2023-05-19,completed
TXN0000804,CRM006428,40.85,2023-12-01,refunded
TXN0010053,CRM004663,559.25,2022-08-07,completed
TXN0005765,CRM006003,128.79,2022-04-14,completed
TXN0006144,CRM000809,225.58,2022-02-05,completed
TXN0009083,CRM010244,297.23,2023-03-03,completed
TXN0003856,CRM009754,2314.82,2024-01-21,completed
TXN0002263,CRM003038,102.63,2022-06-21,completed
TXN0008795,CRM006030,724.92,2022-01-27,completed
TXN0001326,CRM006807,1241.24,2023-06-01,failed
TXN0004409,CRM010078,216.3,2022-10-08,completed
TXN0008803,CRM003414,103.33,2022-06-24,completed
TXN0007177,CRM001587,1496.24,2023-09-21,completed
TXN0001887,CRM009249,127.24,2022-11-29,completed
TXN0009401,CRM007583,396.33,2024-05-30,completed
TXN0011835,CRM003725,55.96,2023-11-27,completed
TXN0002446,CRM005332,32.44,2023-10-09,completed
TXN0008785,CRM001388,342.05,2022-05-17,completed
TXN0003952,CRM009959,71.57,2024-01-25,completed
TXN0001283,CRM000813,324.42,2022-09-21,failed
TXN0007715,CRM004303,72.07,2024-05-30,completed
TXN0006693,CRM009610,492.57,2022-04-08,completed
TXN0005596,CRM001969,73.19,2022-06-25,completed
TXN0011306,CRM006297,1272.51,2024-06-20,completed
TXN0009206,GHOST00850,1933.92,2022-10-16,completed
TXN0011893,CRM000181,91.35,2023-08-01,completed
TXN0005668,CRM006219,45.39,2024-06-21,completed
TXN0005487,GHOST01049,1946.09,2023-10-25,pending
TXN0004661,CRM006503,2018.29,2023-02-10,completed
TXN0000376,CRM009600,103.61,2024-06-14,completed
TXN0002542,CRM005238,1669.79,2024-03-07,failed
TXN0000152,CRM008194,1468.42,2022-07-09,completed
TXN0001724,CRM000521,316.28,2023-03-13,completed
TXN0010815,CRM008384,105.44,2023-09-29,completed
TXN0007865,CRM000749,115.7,2024-06-01,failed
TXN0008833,CRM007556,52.07,2024-01-15,completed
TXN0008006,CRM005019,429.07,2024-04-16,completed
TXN0003552,CRM009494,59.56,2024-05-18,completed
TXN0003363,CRM010040,90.76,2023-09-13,completed
TXN0005083,CRM007343,1843.59,2022-10-14,completed
TXN0009475,GHOST00527,314.21,2022-06-09,completed
TXN0006404,CRM000040,150.24,2023-10-23,completed
TXN0010886,CRM001509,300.55,2023-09-09,completed
TXN0011741,GHOST00794,111.23,2024-04-08,failed
TXN0009292,CRM006637,181.68,2023-11-04,completed
TXN0004040,CRM006199,227.24,2022-07-25,completed
TXN0010447,CRM003433,1070.1,2023-05-28,failed
TXN0008304,CRM006942,87.65,2022-10-02,completed
TXN0000082,CRM009762,48.98,2022-11-09,completed
TXN0007288,CRM007804,461.27,2023-06-20,completed
TXN0002314,CRM009483,247.85,2022-11-23,pending
TXN0011718,CRM010428,959.09,2022-09-19,completed
TXN0001187,CRM004701,44.49,2024-05-10,completed
TXN0010129,CRM006458,216.25,2022-11-06,completed
TXN0007662,GHOST00856,22.43,2023-05-10,completed
TXN0009223,CRM009130,292.68,2022-05-19,completed
TXN0002346,GHOST00908,39.24,2023-01-29,completed
TXN0008348,CRM003448,339.24,2024-01-26,completed
TXN0004011,CRM009563,224.23,2022-10-18,completed
TXN0009860,CRM009846,499.69,2022-07-16,failed
TXN0007380,CRM006745,376.57,2022-07-18,completed
TXN0009564,CRM001932,1242.25,2022-01-20,completed
TXN0011667,CRM009333,376.11,2024-01-14,completed
TXN0003734,CRM003599,46.77,2023-10-18,completed
TXN0010542,CRM000429,1283.56,2023-09-25,completed
TXN0006446,CRM003455,107.68,2023-12-09,completed
TXN0008850,CRM000825,85.56,2022-11-19,completed
TXN0000403,CRM004995,1150.47,2022-03-27,completed
TXN0003283,CRM006321,483.86,2022-12-14,pending
TXN0000017,CRM007044,142.35,2023-10-18,completed
TXN0004321,GHOST00329,380.66,2023-03-10,completed
TXN0002745,CRM010449,1758.38,2022-03-01,pending
TXN0006338,CRM010427,1157.99,2023-06-24,pending
TXN0003591,CRM004422,126.64,2023-06-21,completed
TXN0007603,GHOST00764,476.47,2023-05-12,completed
TXN0004980,CRM001486,146.77,2022-05-05,completed
TXN0000614,CRM005893,152.76,2022-11-17,pending
TXN0011393,CRM000431,130.23,2023-04-11,completed
TXN0008974,CRM010208,504.71,2024-06-06,completed
TXN0005989,CRM005690,107.92,2022-01-15,pending
TXN0008184,CRM003098,659.24,2023-08-06,completed
TXN0006051,CRM005145,889.26,2022-06-07,completed
TXN0002425,GHOST00111,107.33,2023-11-26,completed
TXN0006204,CRM004133,531.51,2024-05-09,completed
TXN0004937,CRM003270,357.6,2022-12-08,completed
TXN0010572,GHOST01153,705.01,2022-08-10,completed
TXN0004726,CRM001834,171.93,2023-10-29,completed
TXN0008891,CRM010012,1671.88,2022-04-18,completed
TXN0000170,CRM010246,48.06,2024-03-28,completed
TXN0011330,CRM004650,840.97,2023-10-04,completed
TXN0011543,CRM002621,195.01,2022-12-02,completed
TXN0011964,CRM001964,24.96,2022-08-21,completed
TXN0007588,CRM008558,183.54,2022-09-01,completed
TXN0006991,CRM006378,330.31,2024-02-22,completed
TXN0006531,CRM002880,178.77,2023-03-12,refunded
TXN0009338,CRM000011,280.51,2022-03-03,completed
TXN0005700,GHOST01009,35.67,2023-02-02,completed
TXN0006175,CRM002691,139.22,2023-01-24,completed
TXN0008217,CRM009511,1598.73,2022-02-18,completed
TXN0007853,GHOST00809,1421.71,2023-06-10,failed
TXN0006987,CRM010385,283.72,2024-01-21,completed
TXN0007975,GHOST00871,1698.7,2024-05-01,pending
TXN0004978,CRM005781,165.42,2022-05-27,pending
TXN0002360,CRM006865,50.48,2023-10-26,pending
TXN0006731,CRM006564,178.2,2023-11-25,pending
TXN0008120,CRM004060,717.56,2022-09-07,completed
TXN0004610,CRM001790,477.93,2024-04-13,completed
TXN0003823,CRM005860,519.24,2023-04-20,completed
TXN0006314,GHOST00510,88.98,2024-02-25,completed
TXN0001601,CRM001567,44.18,2022-03-18,completed
TXN0002106,CRM004012,20.05,2022-06-03,completed
TXN0000791,CRM009561,6.75,2024-02-17,completed
TXN0005853,CRM003638,125.88,2023-05-28,completed
TXN0008091,CRM006828,76.71,2022-09-19,pending
TXN0008077,CRM000153,122.29,2022-12-10,refunded
TXN0003395,CRM006706,87.75,2022-11-16,completed
TXN0004646,CRM006328,178.83,2023-11-23,completed
TXN0011092,CRM001498,295.8,2023-11-27,completed
TXN0009888,CRM002748,38.51,2022-12-28,completed
TXN0003384,CRM007959,637.57,2023-12-14,completed
TXN0009255,CRM000234,464.26,2022-11-05,failed
TXN0001453,CRM002091,1188.32,2022-03-29,completed
TXN0001428,CRM000159,225.13,2022-10-25,completed
TXN0007126,CRM005292,279.72,2023-01-28,completed
TXN0005830,CRM008598,76.94,2023-01-15,completed
TXN0001694,CRM005707,60.27,2024-04-01,refunded
TXN0011987,CRM002998,175.02,2024-02-21,completed
TXN0007105,GHOST00426,37.03,2024-03-06,completed
TXN0008825,GHOST01137,156.58,2022-03-28,completed
TXN0006583,CRM005400,240.81,2024-03-13,completed
TXN0009319,CRM008884,404.94,2023-03-29,pending
TXN0001214,CRM001801,384.03,2023-07-19,pending
TXN0005605,CRM009957,386.99,2022-06-24,completed
TXN0005229,CRM006332,367.59,2022-12-03,refunded
TXN0008882,CRM008876,184.18,2022-11-28,completed
TXN0005327,CRM010416,4455.03,2023-07-06,pending
TXN0000711,CRM003064,130.34,2022-01-27,completed
TXN0010826,CRM004072,1939.54,2023-04-05,failed
TXN0006707,CRM004337,361.15,2022-02-18,pending
TXN0008731,CRM004712,276.84,2023-01-13,completed
TXN0006666,CRM008636,106.63,2023-02-18,refunded
TXN0007356,CRM001633,221.9,2024-03-05,completed
TXN0010290,CRM007596,42.25,2023-06-28,completed
TXN0006799,CRM002209,1027.7,2024-05-16,completed
TXN0010472,CRM002909,243.39,2022-12-31,completed
TXN0004474,CRM002476,1720.6,2024-02-06,completed
TXN0001944,CRM000896,359.04,2023-11-18,completed
TXN0010565,CRM002879,110.4,2023-08-14,refunded
TXN0002565,CRM006660,352.22,2022-01-24,completed
TXN0006113,CRM005682,1525.24,2022-05-15,completed
TXN0003120,CRM008851,773.99,2022-10-30,completed
TXN0005937,CRM009641,636.61,2024-01-18,completed
TXN0000871,CRM010413,42.67,2023-06-22,completed
TXN0008971,CRM004144,321.74,2023-05-10,pending
TXN0008190,GHOST00420,2576.81,2022-10-19,pending
TXN0010366,CRM003839,464.82,2024-04-21,completed
TXN0007548,CRM004197,50.07,2023-01-09,completed
TXN0011008,CRM002925,79.77,2022-06-01,pending
TXN0010124,GHOST00354,44.69,2022-10-13,completed
TXN0007337,CRM010067,303.64,2022-06-06,refunded
TXN0003046,GHOST00610,522.66,2024-06-28,completed
TXN0002601,CRM000604,1262.12,2022-05-11,completed
TXN0005932,CRM009810,70.49,2023-12-13,completed
TXN0001080,CRM009666,142.72,2022-05-17,completed
TXN0007244,CRM005994,235.33,2023-03-11,completed
TXN0002020,CRM010254,401.95,2022-10-20,completed
TXN0002602,CRM001843,542.36,2022-12-12,completed
TXN0008659,GHOST00414,131.43,2023-11-04,completed
TXN0005059,CRM007063,553.97,2024-02-04,completed
TXN0009577,CRM009139,2837.32,2024-02-14,completed
TXN0006066,CRM010360,297.98,2022-07-29,completed
TXN0008513,CRM002161,44.29,2023-11-11,completed
TXN0004383,CRM004789,34.37,2022-12-19,completed
TXN0010558,CRM000743,1809.16,2022-08-21,completed
TXN0005814,CRM001495,123.5,2022-11-07,completed
TXN0006268,CRM008537,57.36,2024-05-04,completed
TXN0006072,CRM007797,55.77,2023-01-28,pending
TXN0007581,CRM003937,545.98,2023-01-21,completed
TXN0003061,CRM001721,135.77,2023-11-30,pending
TXN0010835,GHOST00997,40.62,2022-09-25,completed
TXN0011377,CRM006110,54.95,2023-10-21,completed
TXN0006913,CRM005742,37.76,2022-04-27,failed
TXN0008062,CRM006384,795.55,2024-05-22,failed
TXN0008491,CRM003628,4256.58,2023-08-25,completed
TXN0010726,CRM007758,109.28,2023-10-05,failed
TXN0003227,CRM008282,72.19,2022-10-04,completed
TXN0008552,CRM006251,106.13,2023-10-19,completed
TXN0006672,CRM006623,102.2,2022-06-03,completed
TXN0001886,CRM004374,406.25,2024-04-28,completed
TXN0005706,CRM000145,12.59,2023-02-27,failed
TXN0009024,CRM002929,18.33,2022-11-03,completed
TXN0000578,CRM008493,31.19,2024-05-22,completed
TXN0011311,CRM007384,4218.02,2022-09-02,completed
TXN0008665,CRM006991,,2023-03-03,completed
TXN0005592,CRM004697,542.13,2023-03-13,completed
TXN0004566,CRM010076,603.71,2023-07-15,pending
TXN0008831,CRM001422,603.49,2023-04-20,completed
TXN0001493,CRM002563,250.99,2022-08-25,completed
TXN0008683,GHOST00893,166.96,2024-02-23,completed
TXN0004535,CRM007767,480.83,2023-08-10,completed
TXN0011662,CRM000947,138.22,2023-04-29,completed
TXN0001746,GHOST00238,2465.19,2023-12-12,completed
TXN0010998,CRM007739,432.2,2023-02-03,failed
TXN0010993,CRM002887,215.35,2023-11-14,completed
TXN0006128,CRM006675,99.99,2022-09-17,completed
TXN0002567,CRM007928,169.63,2022-11-10,completed
TXN0010616,GHOST01051,159.35,2022-04-13,refunded
TXN0000350,CRM002895,95.65,2022-06-28,completed
TXN0002479,CRM006627,479.26,2023-03-18,completed
TXN0010210,CRM008930,64.98,2022-02-24,completed
TXN0005942,CRM004317,62.11,2023-08-15,completed
TXN0004710,CRM009351,457.83,2024-05-24,completed
TXN0003832,CRM005622,266.24,2022-08-03,failed
TXN0002862,CRM003099,890.57,2024-05-24,completed
TXN0009979,CRM005208,61.43,2023-05-25,completed
TXN0001044,CRM008590,125.2,2024-01-19,failed
TXN0005434,CRM005618,52.64,2023-07-22,completed
TXN0005036,GHOST01105,86.89,2022-09-26,failed
TXN0007321,GHOST00468,179.66,2022-12-19,completed
TXN0006732,CRM007938,166.43,2023-03-03,completed
TXN0004154,CRM009455,647.33,2024-06-25,completed
TXN0000153,CRM006269,101.38,2022-06-05,completed
TXN0000295,GHOST00395,149.23,2022-01-15,completed
TXN0011811,CRM006862,1072.19,2024-05-13,completed
TXN0008789,CRM009411,35.55,2024-06-22,pending
TXN0010274,CRM004938,332.2,2023-08-29,completed
TXN0006963,CRM008505,230.95,2022-08-13,failed
TXN0004572,GHOST00367,105.99,2023-11-10,completed
TXN0007657,CRM002159,207.71,2022-01-11,completed
TXN0000243,CRM009707,59.32,2022-10-25,pending
TXN0011734,CRM001007,35.54,2023-09-03,completed
TXN0007323,CRM004826,298.96,2022-03-31,completed
TXN0010208,CRM000595,51.18,2024-03-31,completed
TXN0003172,CRM007979,590.24,2022-12-10,completed
TXN0000653,CRM002281,,2023-04-18,refunded
TXN0007008,CRM006912,91.89,2023-05-31,completed
TXN0002564,CRM004713,223.41,2023-05-10,completed
TXN0002738,CRM003844,125.46,2022-07-11,pending
TXN0010379,CRM009216,851.88,2024-05-19,completed
TXN0010448,CRM004414,129.24,2022-02-13,completed
TXN0010291,CRM004045,93.11,2023-12-20,pending
TXN0010352,CRM005713,52.0,2022-04-04,completed
TXN0004333,CRM001305,386.94,2023-03-19,completed
TXN0009950,CRM005302,389.69,2022-05-02,completed
TXN0003988,CRM009466,52.72,2023-01-30,completed
TXN0009677,CRM007446,648.5,2023-08-01,completed
TXN0002895,CRM001625,2517.92,2023-06-18,completed
TXN0010098,CRM001447,572.12,2023-08-26,completed
TXN0008463,CRM008912,194.69,2023-12-08,completed
TXN0010978,CRM007026,33.19,2024-06-30,completed
TXN0007637,CRM007821,809.27,2023-04-24,completed
TXN0010515,CRM008558,1795.21,2023-11-27,pending
TXN0010355,CRM002428,151.62,2022-01-26,completed
TXN0011256,CRM004096,214.07,2023-06-14,pending
TXN0001794,GHOST01016,129.87,2022-10-20,completed
TXN0007606,CRM007039,534.34,2022-10-29,completed
TXN0004379,CRM007301,380.52,2022-07-03,completed
TXN0010121,CRM003713,210.6,2022-03-04,completed
TXN0002546,CRM008171,212.49,2022-07-12,completed
TXN0003078,CRM007735,539.77,2023-08-15,completed
TXN0003820,CRM009093,83.3,2023-12-24,completed
TXN0010975,GHOST00995,362.97,2022-10-18,failed
TXN0001864,CRM008539,162.53,2022-08-11,completed
TXN0000730,CRM006331,,2022-02-17,completed
TXN0011244,CRM009908,3389.17,2022-08-27,completed
TXN0005341,CRM005768,220.46,2022-04-05,completed
TXN0005629,CRM006718,132.3,2022-12-30,completed
TXN0000076,CRM004781,34.76,2022-11-14,completed
TXN0008063,CRM003382,24.01,2022-11-12,completed
TXN0005253,CRM007309,2292.26,2022-10-16,pending
TXN0006957,CRM008490,63.15,2023-01-04,completed
TXN0009635,CRM006941,172.41,2023-03-07,completed
TXN0001160,CRM003996,249.34,2023-11-24,completed
TXN0001278,CRM000688,341.76,2023-02-01,completed
TXN0010841,CRM009926,116.33,2023-07-26,pending
TXN0002419,CRM008422,400.68,2024-03-21,pending
TXN0006789,CRM006027,188.61,2022-06-30,pending
TXN0006973,CRM003456,645.86,2024-05-29,completed
TXN0010034,CRM004542,110.66,2023-12-12,completed
TXN0004484,CRM004127,3430.28,2022-05-23,completed
TXN0001383,CRM003551,129.77,2023-08-20,refunded
TXN0011181,CRM002541,1648.82,2022-08-11,completed
TXN0010619,CRM005166,115.59,2024-02-15,completed
TXN0011717,CRM007463,691.61,2023-09-15,pending
TXN0008866,GHOST00063,138.87,2023-08-30,completed
TXN0006842,CRM000290,550.49,2023-12-25,completed
TXN0001134,CRM008849,480.67,2024-03-15,completed
TXN0009408,CRM000220,1284.2,2022-03-30,completed
TXN0009081,CRM001140,123.53,2022-10-30,completed
TXN0010003,CRM004116,484.72,2023-07-29,completed
TXN0007534,CRM006085,353.59,2023-05-11,completed
TXN0007836,CRM008208,296.12,2023-01-22,completed
TXN0001018,CRM007626,699.45,2023-04-25,completed
TXN0002931,CRM009683,114.6,2022-12-31,completed
TXN0009093,CRM004390,663.15,2022-03-17,completed
TXN0000651,GHOST01020,53.1,2023-08-22,failed
TXN0001286,CRM006206,111.27,2023-05-07,completed
TXN0003271,CRM003114,894.93,2022-01-08,completed
TXN0000497,CRM009807,258.27,2022-04-15,completed
TXN0010041,GHOST00488,635.23,2024-02-13,completed
TXN0009916,CRM000774,464.78,2022-02-15,completed
TXN0003124,GHOST00751,151.9,2024-02-11,refunded
TXN0005155,CRM004361,406.83,2023-10-24,completed
TXN0010680,CRM000375,283.11,2023-04-27,completed
TXN0007198,CRM008427,209.29,2022-11-18,refunded
TXN0003365,CRM006821,168.34,2023-05-07,completed
TXN0007431,CRM008090,251.71,2023-01-31,completed
TXN0003788,CRM009825,199.61,2023-06-30,refunded
TXN0006864,CRM001227,420.49,2023-02-07,pending
TXN0007002,CRM000507,67.26,2023-10-19,completed
TXN0011914,CRM008568,91.91,2023-09-15,completed
TXN0001354,CRM007562,659.41,2024-05-12,completed
TXN0003317,CRM000278,20.84,2022-07-12,completed
TXN0001105,CRM010297,414.91,2022-12-05,completed
TXN0004955,CRM000374,1603.47,2023-07-01,completed
TXN0010333,CRM009727,186.29,2022-12-29,completed
TXN0005912,CRM000076,111.1,2023-10-22,completed
TXN0011181,CRM002541,,2022-08-11,completed
TXN0004750,CRM005039,631.8,2022-01-24,completed
TXN0003186,CRM002524,167.86,2022-05-06,completed
TXN0011540,CRM002626,591.42,2024-06-06,refunded
TXN0007065,CRM009423,398.65,2023-11-23,pending
TXN0001338,CRM001307,755.27,2022-01-17,completed
TXN0007491,CRM001515,1475.86,2022-02-27,completed
TXN0006458,CRM007404,130.78,2023-05-09,completed
TXN0005653,CRM002873,152.6,2022-07-11,completed
TXN0005447,CRM009019,301.04,2022-08-14,failed
TXN0009861,CRM008893,321.3,2022-04-07,completed
TXN0001858,CRM001849,129.3,2022-04-25,completed
TXN0009929,CRM002543,271.4,2023-02-10,completed
TXN0005356,CRM007958,100.01,2023-04-04,pending
TXN0008453,CRM001651,76.91,2024-04-27,failed
TXN0005196,CRM001219,318.54,2022-01-19,completed
TXN0006619,CRM009823,164.84,2022-09-29,completed
TXN0008870,GHOST01007,441.54,2024-06-06,refunded
TXN0008329,CRM009664,57.03,2024-03-26,completed
TXN0002429,CRM002687,19.63,2022-04-13,completed
TXN0011478,CRM001513,472.98,2023-10-18,completed
TXN0003758,CRM009080,415.86,2024-01-26,completed
TXN0007252,CRM005188,135.64,2023-06-27,completed
TXN0001323,CRM006903,257.89,2022-01-16,completed
TXN0011156,CRM009190,188.71,2023-01-17,completed
TXN0004574,CRM002746,522.02,2022-12-25,completed
TXN0002201,CRM003478,191.01,2022-04-03,completed
TXN0006981,CRM001519,120.32,2022-11-20,completed
TXN0011930,CRM001176,3601.08,2023-12-08,completed
TXN0010403,CRM002948,574.16,2022-05-11,failed
TXN0010959,CRM003140,778.92,2023-07-10,failed
TXN0007091,GHOST00934,1436.86,2022-10-17,completed
TXN0010474,CRM007161,658.02,2022-10-15,completed
TXN0008798,CRM004161,528.21,2022-06-18,completed
TXN0007353,CRM000570,534.22,2023-05-07,pending
TXN0000993,CRM006286,346.08,2023-07-18,completed
TXN0006180,CRM004804,68.09,2023-04-30,completed
TXN0005023,CRM006063,169.78,2022-05-24,failed
TXN0000145,CRM001937,110.9,2023-12-31,completed
TXN0011035,CRM008482,537.12,2024-05-30,completed
TXN0009147,CRM006606,3095.68,2022-11-25,completed
TXN0007134,CRM001939,229.41,2024-05-19,completed
TXN0006724,CRM005814,105.16,2022-11-01,failed
TXN0005397,CRM006098,63.85,2024-02-11,completed
TXN0004560,CRM004884,17.74,2022-02-15,completed
TXN0011716,CRM004382,230.09,2024-03-03,completed
TXN0000418,CRM003027,258.8,2022-06-24,completed
TXN0008438,CRM008540,403.7,2023-11-15,completed
TXN0009446,CRM008849,136.53,2022-12-25,pending
TXN0010231,GHOST00213,131.03,2024-05-20,completed
TXN0010863,CRM005087,518.93,2024-01-26,completed
TXN0009382,CRM003896,119.16,2022-04-06,completed
TXN0008461,GHOST00590,19.52,2022-10-05,completed
TXN0004528,CRM007316,148.68,2023-08-22,refunded
TXN0005406,CRM000561,372.87,2022-08-01,completed
TXN0000012,CRM007293,216.63,2023-09-06,completed
TXN0004898,GHOST00131,244.55,2022-01-22,completed
TXN0001212,CRM002172,56.11,2024-03-04,refunded
TXN0002942,CRM008378,3860.79,2023-01-19,completed
TXN0006649,CRM001332,326.49,2023-09-11,completed
TXN0006402,CRM001572,88.88,2022-09-24,pending
TXN0009470,CRM009543,157.98,2022-06-24,refunded
TXN0003072,CRM009215,49.69,2022-04-08,completed
TXN0009400,CRM005874,167.94,2022-10-22,completed
TXN0007317,CRM004378,1312.7,2023-03-28,completed
TXN0007208,CRM007501,80.12,2023-03-10,completed
TXN0010460,GHOST00019,1489.81,2023-10-14,completed
TXN0009168,CRM001780,93.77,2023-01-04,completed
TXN0001491,CRM008997,111.49,2023-10-02,failed
TXN0011924,CRM006410,103.89,2022-01-10,completed
TXN0002954,CRM009104,250.94,2022-01-11,completed
TXN0009354,CRM009205,45.7,2023-04-06,failed
TXN0011116,CRM008868,247.64,2022-07-23,completed
TXN0010751,CRM002303,743.02,2023-11-14,completed
TXN0007436,CRM001443,74.13,2022-12-26,completed
TXN0003833,CRM006184,41.23,2023-01-26,completed
TXN0002849,CRM003514,429.46,2022-10-02,completed
TXN0010082,GHOST00979,140.82,2023-09-28,completed
TXN0000468,CRM007249,366.57,2022-02-04,pending
TXN0009257,CRM002869,205.37,2023-01-31,completed
TXN0008415,CRM002748,290.34,2023-07-11,completed
TXN0001412,CRM010235,818.9,2024-03-22,completed
TXN0003819,CRM000029,124.8,2022-02-13,pending
TXN0007466,CRM003238,820.38,2022-06-03,completed
TXN0001436,CRM000439,33.43,2022-04-06,completed
TXN0009287,CRM002703,2537.63,2022-10-10,completed
TXN0001032,CRM009180,73.96,2022-09-10,completed
TXN0007978,CRM004378,1654.33,2022-03-10,completed
TXN0003655,CRM006807,412.42,2023-10-11,completed
TXN0004231,GHOST00191,388.23,2022-02-05,failed
TXN0010095,CRM003341,127.12,2024-04-16,refunded
TXN0001723,CRM000589,363.39,2024-02-07,completed
TXN0003264,CRM002174,224.7,2023-04-04,completed
TXN0009799,CRM008132,258.2,2022-11-03,failed
TXN0011498,CRM005329,53.72,2023-10-07,completed
TXN0000503,GHOST00276,2014.26,2024-02-25,completed
TXN0003322,CRM007717,78.62,2023-05-06,completed
TXN0003941,CRM006506,193.51,2022-10-20,pending
TXN0010667,CRM005102,403.52,2022-07-25,pending
TXN0005362,CRM007296,178.59,2022-11-02,completed
TXN0008068,CRM004440,139.86,2024-01-03,completed
TXN0005864,CRM002622,512.97,2024-04-12,completed
TXN0011796,GHOST00246,158.57,2022-01-04,completed
TXN0008358,CRM004002,710.59,2024-01-22,completed
TXN0000726,CRM004430,435.95,2023-03-27,completed
TXN0005257,GHOST00244,95.75,2022-10-26,refunded
TXN0011221,GHOST00059,241.62,2023-09-27,completed
TXN0003383,CRM005036,823.01,2022-09-11,completed
TXN0008350,CRM002712,289.12,2024-01-12,completed
TXN0009777,CRM009792,88.07,2023-05-20,completed
TXN0011785,CRM001859,277.13,2023-10-26,completed
TXN0011023,CRM000427,1446.66,2022-10-13,pending
TXN0005051,CRM007600,256.04,2023-10-26,completed
TXN0004569,CRM007309,161.03,2023-05-28,failed
TXN0001017,CRM010214,63.45,2022-11-21,completed
TXN0011297,CRM004252,356.65,2024-06-08,pending
TXN0011073,CRM006720,1414.35,2023-08-03,completed
TXN0007920,CRM001850,234.93,2022-05-27,completed
TXN0006431,GHOST01103,265.12,2022-11-14,completed
TXN0006259,CRM009701,558.29,2022-11-29,pending
TXN0005392,CRM000447,490.59,2022-09-08,completed
TXN0001233,GHOST01135,1487.47,2023-12-12,pending
TXN0009974,CRM005837,141.67,2023-08-19,completed
